age,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
66,6,1,5,1,2,1,1,8,5,1,0
35,5,2,4,1,1,1,2,8,5,2,0
28,3,2,6,1,1,1,2,8,5,1,0
28,3,2,6,1,1,1,2,8,5,1,1
28,3,2,6,1,1,1,2,8,5,1,0
44,3,1,6,1,2,1,2,8,5,1,0
56,3,1,4,1,1,1,2,8,5,3,1
32,3,1,2,1,1,1,2,8,5,1,0
29,5,2,2,1,2,1,2,8,5,1,0
41,2,1,2,1,0,0,2,8,5,1,0
33,3,2,6,1,0,0,2,8,5,1,0
33,3,2,6,1,1,1,2,8,5,1,0
45,3,1,6,1,1,1,2,8,5,3,0
44,3,1,6,1,1,1,2,8,5,3,0
28,12,2,2,1,2,1,2,8,5,1,0
66,7,1,3,0,2,1,2,8,5,3,0
66,7,1,3,0,1,1,2,8,5,1,0
32,6,1,5,1,2,1,2,8,5,3,0
33,3,2,6,1,2,1,2,8,5,2,0
42,6,1,5,1,2,1,2,8,5,1,0
42,6,1,5,1,1,1,2,8,5,2,0
44,3,1,6,1,1,1,2,8,5,2,0
37,8,2,6,1,2,1,2,8,5,1,0
42,6,1,5,1,2,2,2,8,5,1,0
28,10,2,6,1,0,0,2,8,5,1,0
28,6,2,5,1,1,2,2,8,5,3,0
38,3,1,2,1,1,1,2,8,5,1,1
74,7,1,5,1,1,1,2,8,5,1,0
76,7,1,1,1,1,1,2,8,5,1,0
29,3,1,6,1,1,1,2,8,6,1,0
28,3,2,6,1,1,1,2,8,6,1,1
27,3,2,2,1,1,2,2,8,6,2,0
37,6,2,6,1,2,2,2,8,6,3,0
33,6,1,6,1,2,1,2,8,6,2,0
23,12,2,2,1,2,1,2,8,6,2,1
36,9,1,6,1,1,1,2,8,6,1,1
22,12,2,2,1,2,1,2,8,6,1,1
30,3,1,6,1,2,1,1,8,6,1,0
29,3,2,6,1,2,2,2,8,6,3,1
41,3,1,2,1,2,1,2,8,6,1,0
31,5,1,5,1,1,1,2,8,6,1,1
39,3,1,6,0,2,1,2,8,6,3,0
39,3,1,6,0,2,1,2,8,6,2,0
30,2,2,2,1,2,1,2,8,6,1,1
36,3,1,6,1,2,2,2,8,6,2,0
88,7,3,1,1,2,1,2,8,6,1,0
39,3,1,2,1,1,1,2,8,6,3,1
39,8,1,6,1,1,1,2,8,6,1,0
39,3,1,6,0,2,1,2,8,6,1,0
45,3,3,6,1,2,1,2,8,6,2,0
34,1,1,6,1,1,1,2,8,6,3,0
32,5,2,4,1,2,1,2,8,6,1,1
74,7,1,1,1,1,1,2,8,6,2,0
46,3,1,6,1,2,1,2,8,6,2,1
46,3,1,6,1,2,1,2,8,6,1,0
62,7,1,6,0,2,2,2,8,6,1,0
34,1,1,6,1,1,2,2,8,6,3,0
36,3,1,6,1,1,1,2,8,6,2,0
36,9,1,6,1,2,1,2,8,6,1,0
38,8,1,6,1,2,1,2,8,6,1,0
33,3,2,6,1,2,1,2,8,6,1,0
24,12,2,2,1,1,1,2,8,6,2,0
39,9,1,2,1,1,1,2,8,6,1,1
34,10,1,6,1,1,1,2,8,6,1,0
20,12,2,2,1,1,1,2,8,6,1,0
46,6,1,3,1,2,1,2,8,6,1,1
81,7,1,3,1,1,1,2,8,6,3,0
43,6,1,6,1,1,1,2,8,6,1,0
22,12,2,3,1,2,1,2,8,6,3,1
34,8,1,6,1,1,1,2,8,6,1,0
32,2,1,2,1,2,1,2,8,6,1,0
36,2,1,2,1,2,2,2,8,6,2,1
32,2,1,2,1,1,1,2,8,6,1,0
34,10,2,6,1,1,1,1,8,6,1,0
24,6,2,5,1,1,1,2,8,6,1,0
28,9,2,6,1,1,2,2,8,6,1,0
27,6,2,6,1,1,1,2,8,6,3,0
46,3,1,6,1,2,1,1,8,6,1,0
76,7,1,3,1,1,2,2,8,6,2,0
64,0,1,0,1,2,2,2,8,6,1,0
40,3,1,2,1,1,1,2,8,6,1,1
35,3,2,2,1,1,2,2,8,6,2,0
74,7,1,5,1,2,1,2,8,6,2,1
41,5,1,4,1,1,1,2,8,6,1,0
41,5,1,4,1,1,1,2,8,6,2,0
76,7,1,6,1,2,1,2,8,6,2,0
48,10,1,6,1,1,1,2,8,6,3,0
25,3,2,6,1,1,2,2,8,6,1,0
25,3,2,6,1,1,2,2,8,6,1,0
21,12,2,2,1,1,1,2,8,6,3,0
39,3,1,4,0,1,1,2,8,6,1,0
44,9,1,2,1,2,1,2,8,6,3,0
44,9,1,2,1,2,1,1,8,6,1,0
44,9,1,2,1,2,1,2,8,6,1,0
44,9,1,2,1,2,1,2,8,6,1,0
33,2,1,2,1,1,1,2,8,6,1,1
29,8,1,6,1,2,1,2,8,6,3,0
39,5,1,3,1,1,1,2,8,6,3,1
73,7,1,5,1,2,1,2,8,6,1,0
36,6,1,5,1,2,1,2,8,6,2,0
22,12,2,2,1,1,1,2,8,6,3,0
33,2,1,2,1,0,0,2,8,6,1,0
57,3,2,2,1,2,1,2,8,6,1,1
62,7,1,6,0,1,1,2,8,6,1,0
21,12,2,2,1,1,1,2,8,6,1,0
72,7,3,1,1,2,2,2,8,6,2,0
31,6,1,6,1,1,1,2,8,6,1,0
33,3,2,6,1,1,1,2,8,6,1,0
43,9,1,2,1,1,1,2,8,6,3,0
36,8,1,3,1,2,2,2,8,6,1,1
36,3,1,6,1,1,1,2,8,6,1,0
28,9,1,5,1,2,1,1,8,7,1,1
17,12,2,4,1,2,1,2,8,7,2,0
26,12,2,5,1,2,1,2,8,7,1,1
43,8,1,4,1,2,2,2,8,7,1,0
61,7,1,4,1,2,1,1,8,7,1,0
39,6,1,6,1,2,1,2,8,7,1,1
62,7,1,0,1,1,1,2,8,7,1,1
70,7,1,5,1,1,1,2,8,7,2,0
45,9,1,4,1,1,1,2,8,7,1,0
43,8,1,4,1,2,1,2,8,7,2,0
29,5,1,1,1,2,1,2,8,7,2,0
48,8,3,6,1,1,1,2,8,7,1,0
35,6,1,5,1,2,1,2,8,7,1,1
61,8,1,6,1,2,1,2,8,7,3,1
24,12,2,2,0,2,1,2,8,7,2,0
33,5,2,4,1,1,1,2,8,7,2,0
32,5,1,4,1,2,2,2,8,7,1,0
42,8,1,6,1,2,1,2,8,7,3,1
36,9,2,6,1,1,1,2,8,7,1,0
36,9,2,6,1,1,1,2,8,7,1,0
17,12,2,4,1,2,1,2,8,7,3,0
54,3,1,6,1,2,1,2,8,7,1,1
25,12,2,2,1,1,1,2,8,7,1,0
25,12,2,2,1,2,1,2,8,7,2,0
48,3,2,6,1,2,1,2,8,7,2,0
20,12,2,2,1,1,1,2,8,7,2,0
63,5,1,1,1,2,2,2,8,7,1,0
58,5,3,1,1,1,1,2,8,7,1,1
55,7,1,1,1,2,1,2,8,7,3,1
35,3,2,2,1,2,1,2,8,7,1,0
71,7,1,1,1,2,1,2,8,7,1,1
25,2,2,2,1,1,1,2,8,7,1,0
70,7,1,5,1,2,1,2,8,7,1,1
28,9,1,5,1,1,1,2,8,7,1,1
46,6,1,5,1,2,1,2,8,7,2,1
42,6,1,5,1,2,1,2,8,7,1,1
26,12,2,2,1,1,1,2,8,7,1,0
35,3,1,6,1,1,1,2,8,7,1,1
32,3,1,6,1,2,1,2,8,7,1,0
38,10,3,2,1,1,1,2,8,7,2,1
28,9,1,5,1,2,1,2,8,7,2,1
17,12,2,4,1,0,0,2,8,7,2,1
31,3,1,6,1,1,1,2,8,7,1,1
63,7,3,1,1,2,1,2,8,7,3,0
29,5,2,3,1,1,1,2,8,7,1,1
37,11,1,3,1,2,1,2,8,7,1,0
25,6,2,6,1,2,1,2,8,7,2,0
61,7,1,4,1,1,1,2,8,7,1,0
70,7,1,5,1,1,1,2,8,7,1,0
28,9,1,5,1,1,1,1,8,7,1,0
31,11,2,6,1,2,1,2,8,7,1,1
35,6,1,6,1,1,1,2,8,7,1,0
20,12,2,2,1,1,1,1,8,7,3,0
35,8,1,2,1,2,2,2,8,7,2,0
22,12,2,4,1,1,1,1,8,3,1,0
68,7,1,1,1,1,1,2,8,3,2,0
62,8,3,2,1,1,1,2,8,3,1,1
65,7,1,2,1,1,1,2,8,3,2,0
26,3,2,6,1,2,1,2,8,3,1,0
76,7,1,5,1,1,1,2,8,3,3,1
66,7,1,0,1,1,1,2,8,3,2,0
23,6,2,6,1,2,1,2,8,3,1,0
43,8,1,6,1,1,1,2,8,3,1,0
72,7,3,1,1,1,1,2,8,3,1,0
73,7,1,1,1,1,1,2,8,3,1,1
67,7,1,5,1,2,2,2,8,3,1,1
80,7,1,2,1,1,1,1,8,3,1,1
60,3,1,6,1,1,1,2,8,3,1,0
33,6,1,6,1,2,1,2,8,3,1,0
23,12,2,2,1,1,1,2,8,3,1,0
23,12,2,2,1,1,1,2,8,3,1,0
25,3,2,6,1,1,1,2,8,3,1,1
25,3,2,6,1,2,1,2,8,3,3,1
33,9,2,6,1,1,1,2,8,3,1,0
65,7,1,2,1,2,2,2,8,3,1,0
34,6,1,6,1,1,1,2,8,3,1,1
34,6,1,6,1,1,1,2,8,3,1,0
31,3,2,6,1,1,1,1,8,3,1,0
34,6,2,5,1,1,1,2,8,3,2,0
31,6,1,6,1,1,1,2,8,3,2,0
26,3,2,6,1,0,0,2,8,3,1,0
43,8,1,6,1,1,1,1,8,3,1,0
50,5,1,1,1,1,1,2,8,3,3,0
30,2,2,2,1,1,1,2,8,3,1,0
28,3,2,6,1,2,1,2,8,3,2,1
34,6,1,5,1,1,1,2,8,3,1,0
48,6,1,2,1,2,1,2,8,3,1,1
44,3,2,6,1,1,1,2,8,3,3,1
18,12,2,3,1,2,1,2,8,3,1,0
23,6,1,5,1,2,1,2,8,3,3,1
27,10,2,6,1,0,0,2,8,3,2,0
27,10,2,6,1,1,1,2,8,3,1,0
28,3,2,6,1,1,1,2,8,3,1,0
28,3,2,6,1,2,1,2,8,3,1,1
28,3,2,6,1,0,0,2,8,3,2,0
41,3,2,2,1,2,1,2,8,3,3,1
29,8,2,6,1,1,1,2,8,3,1,0
74,7,1,4,1,2,1,2,8,3,2,1
46,11,1,2,1,2,1,2,8,3,1,0
22,12,2,5,1,2,1,2,8,3,2,1
29,9,2,6,1,2,1,2,8,4,1,0
67,7,1,3,1,1,1,2,8,4,1,1
36,3,2,6,1,1,1,2,8,4,1,1
65,1,3,1,1,2,1,2,8,4,1,0
31,3,2,2,1,2,1,2,8,4,1,0
61,7,1,6,1,1,1,1,8,4,3,1
63,7,1,6,1,1,1,2,8,4,1,0
34,3,2,6,1,2,1,1,8,4,1,1
34,3,2,6,1,1,2,2,8,4,2,0
33,3,1,2,1,1,1,2,8,4,2,0
33,3,1,2,1,1,2,2,8,4,3,0
26,3,2,6,1,2,1,1,8,4,2,1
47,3,2,6,1,2,1,2,8,4,2,1
49,6,1,6,1,1,1,2,8,4,1,0
32,6,2,6,1,2,2,2,8,4,1,0
56,8,1,6,1,1,1,1,8,4,1,0
59,8,1,6,1,2,1,2,8,4,2,0
61,7,1,6,1,2,1,2,8,4,1,0
34,3,1,6,1,2,1,2,8,4,1,0
37,3,1,6,1,1,2,2,8,4,2,0
37,3,1,6,1,2,1,2,8,4,2,1
35,6,1,6,1,0,0,2,8,4,1,0
32,2,1,2,1,1,1,2,8,4,1,0
71,7,1,1,0,0,0,2,8,4,1,1
50,3,1,6,1,1,1,2,8,4,2,1
34,6,1,5,1,1,1,2,8,4,3,1
56,8,1,6,1,2,1,2,8,4,1,1
33,5,3,1,1,2,1,2,8,4,1,1
20,12,2,2,1,2,1,2,8,4,2,1
64,7,1,2,0,1,1,2,8,4,2,1
29,3,2,6,1,2,1,2,8,4,1,0
65,7,1,1,1,2,1,2,8,4,2,0
63,7,1,6,1,1,1,1,8,4,1,0
35,6,1,5,1,1,1,2,8,4,1,1
35,3,2,6,1,1,1,1,8,4,1,0
26,3,2,2,1,1,1,2,8,5,1,0
38,6,1,6,1,2,1,2,8,5,1,0
74,7,3,1,1,2,1,2,8,5,3,1
33,3,1,2,1,2,1,2,8,5,1,0
33,3,1,2,1,2,1,1,8,5,1,0
62,9,1,2,1,2,1,2,8,5,2,0
80,7,1,1,1,1,1,2,8,5,1,0
26,6,2,6,1,2,2,2,8,5,1,0
38,6,1,6,1,2,1,2,8,5,1,1
35,3,1,6,1,2,1,2,8,5,2,1
37,3,1,6,1,1,1,2,8,5,1,1
56,1,3,1,1,1,1,2,8,5,1,0
20,12,2,4,1,1,1,2,8,5,1,0
32,6,2,6,1,2,1,2,8,5,1,1
33,3,2,6,1,2,1,2,8,5,3,1
55,0,1,6,1,2,1,2,8,5,1,1
26,3,2,2,1,2,1,1,8,5,1,0
74,7,1,6,1,2,2,2,8,5,1,1
33,3,2,6,1,2,1,2,8,5,3,0
73,7,1,1,0,1,1,2,8,5,1,0
64,7,1,1,1,2,1,2,8,5,3,1
32,3,1,6,1,2,1,1,8,5,2,0
34,3,2,6,1,1,1,2,8,5,1,1
34,9,2,6,1,1,1,2,8,5,1,0
33,3,1,2,1,1,1,2,8,5,1,0
54,6,1,4,1,1,1,2,8,5,1,0
35,3,1,6,1,1,2,2,8,5,1,0
32,3,1,6,1,2,1,2,8,5,1,0
66,7,1,1,1,2,2,1,8,5,2,0
33,3,2,6,1,1,1,2,8,5,1,1
40,3,3,2,1,2,1,2,8,6,2,0
37,3,3,6,1,1,1,2,8,6,3,1
25,3,2,6,1,2,1,1,8,6,1,0
66,7,1,3,1,2,1,2,8,6,1,1
36,6,2,5,1,2,1,2,8,6,1,1
34,3,2,6,1,2,1,2,8,6,3,1
27,3,2,6,1,2,1,2,8,6,1,0
35,5,3,2,1,1,1,2,8,6,3,1
37,12,2,0,1,1,1,2,8,6,1,0
62,3,1,6,1,1,1,2,8,6,2,0
32,8,2,6,1,1,1,2,8,6,3,1
38,2,2,2,1,2,1,2,8,6,1,0
74,7,1,4,1,1,1,2,8,6,2,0
71,7,2,6,1,2,1,2,8,6,2,1
29,3,1,6,1,2,1,2,8,6,2,0
29,3,1,6,1,1,1,2,8,6,1,0
24,3,2,6,1,1,1,2,8,6,2,0
24,3,2,6,1,2,1,2,8,6,1,1
45,10,1,6,1,1,2,2,8,6,1,0
26,3,2,6,1,1,1,2,8,6,2,0
25,12,2,6,1,1,1,2,8,6,1,1
38,3,3,5,1,1,1,2,8,6,1,0
28,6,2,5,1,2,1,2,8,6,1,0
28,6,2,5,1,2,1,2,8,6,3,1
28,6,2,5,1,2,1,2,8,6,1,1
25,12,2,6,1,1,1,2,8,6,1,0
34,6,2,0,1,2,1,2,8,6,3,1
51,8,1,2,1,2,2,2,8,7,1,1
53,3,1,6,1,1,1,2,8,7,1,0
64,7,1,0,1,2,2,2,8,7,2,0
64,7,1,6,1,1,1,2,8,7,2,0
64,7,1,6,1,2,2,2,8,7,2,0
76,7,1,1,1,2,1,2,8,7,1,0
76,7,1,1,1,1,1,2,8,7,2,0
61,7,1,1,1,2,2,2,8,7,1,1
61,7,1,1,1,2,1,2,8,7,3,1
61,7,1,1,1,2,2,2,8,7,2,0
58,7,1,6,1,2,1,2,8,7,1,0
36,3,1,6,1,2,2,2,8,7,2,0
62,3,1,6,1,2,2,2,8,7,1,0
87,7,3,1,1,1,1,2,8,7,1,1
39,12,2,0,1,2,1,1,8,7,1,0
54,3,1,6,1,2,2,2,8,7,2,1
54,6,3,6,1,1,1,2,8,7,2,0
24,12,2,2,1,2,1,2,8,7,2,0
24,12,2,2,1,2,1,2,8,7,1,0
24,12,2,2,1,2,2,2,8,7,2,0
24,12,2,2,1,2,2,2,8,7,1,0
24,12,2,2,1,1,1,2,8,7,1,1
34,9,2,5,1,1,1,2,8,7,3,1
54,3,1,6,1,2,1,2,8,7,3,1
55,8,1,6,1,1,1,2,8,7,2,0
62,3,1,6,1,2,1,2,8,7,1,1
79,1,1,1,1,1,1,2,8,7,3,1
30,5,1,2,1,2,1,2,8,7,1,1
36,3,2,2,1,2,1,2,8,7,3,1
64,7,1,0,1,2,1,2,8,7,2,0
39,3,1,6,1,2,2,2,8,7,3,1
35,3,1,6,1,2,1,2,8,7,3,0
64,7,1,0,1,1,1,2,8,7,1,1
24,12,2,0,1,2,2,2,8,7,3,1
24,12,2,0,1,2,1,2,8,7,3,1
70,7,1,6,1,2,1,2,8,3,2,0
34,3,1,6,1,1,1,2,8,3,1,0
54,10,1,6,1,2,1,2,8,3,1,0
34,3,1,6,1,2,1,2,8,3,1,0
74,7,1,1,0,2,1,2,8,3,3,1
47,1,1,6,1,2,1,2,8,3,1,1
38,9,2,2,1,2,1,2,8,3,1,1
66,7,1,6,1,1,2,2,8,3,1,0
69,1,1,1,1,1,1,1,8,3,1,0
58,7,1,6,1,2,1,1,8,3,1,0
88,7,1,6,1,2,1,2,8,3,1,0
40,3,1,6,1,2,1,2,8,3,2,0
57,7,1,6,1,2,1,2,8,3,1,0
47,10,1,6,1,2,1,2,8,3,1,0
64,7,1,4,1,2,1,2,8,3,3,0
57,7,1,6,1,1,1,2,8,3,2,0
49,6,3,2,1,1,1,2,8,4,1,0
25,3,2,6,1,1,1,1,8,4,1,0
66,7,1,1,0,2,1,2,8,4,1,1
81,7,1,2,1,1,1,2,8,4,1,0
44,6,3,2,1,1,1,2,8,4,1,0
43,2,1,2,1,1,2,2,8,4,3,0
38,12,2,0,1,2,2,2,8,4,1,0
63,1,1,1,1,1,1,2,8,4,2,1
51,3,3,2,1,2,1,2,8,4,3,1
58,7,1,2,1,1,1,2,8,4,1,0
51,3,3,2,1,2,1,2,8,4,2,0
51,3,3,2,1,1,1,2,8,4,2,0
54,6,1,5,1,2,1,2,8,4,1,0
63,6,1,0,1,2,1,2,8,4,1,0
63,6,1,0,1,2,1,2,8,4,2,0
63,6,1,0,1,1,1,2,8,4,2,0
64,0,1,0,1,1,1,2,8,4,1,0
58,7,1,2,1,1,1,2,8,4,1,1
54,7,1,5,0,1,1,2,8,4,1,0
63,1,1,1,1,1,1,2,8,4,1,1
54,7,1,5,0,1,1,2,8,4,1,1
60,1,3,5,1,2,1,2,8,4,2,0
62,7,1,5,1,2,1,2,8,4,3,1
58,7,1,2,1,1,1,2,8,4,1,0
58,7,1,2,1,2,1,2,8,4,3,1
53,3,3,2,1,2,1,2,8,4,3,0
56,2,2,2,1,1,2,2,8,4,1,1
43,3,1,2,1,2,1,2,8,4,3,1
43,3,1,6,1,1,2,2,8,4,3,0
67,7,3,6,1,2,1,2,8,5,2,0
27,3,2,2,1,1,1,1,8,5,1,1
49,11,2,6,1,2,1,2,8,5,3,0
42,7,3,7,1,1,1,1,8,5,1,1
59,6,1,5,1,2,1,1,8,5,2,0
57,7,1,6,1,2,1,2,8,5,2,0
59,6,1,5,1,2,1,2,8,5,1,1
28,3,1,6,1,2,1,2,8,5,2,0
80,7,1,1,1,2,1,2,8,5,1,1
80,7,1,1,1,2,1,2,8,5,3,0
78,7,1,1,1,1,2,2,8,5,1,0
56,1,1,1,1,2,1,2,8,5,1,0
42,7,3,7,1,1,1,2,8,5,1,0
28,12,2,0,1,1,1,2,8,6,2,1
24,10,2,6,1,1,1,2,8,6,1,0
71,7,1,6,1,1,1,2,8,6,1,0
71,7,1,6,1,2,1,2,8,6,1,0
59,3,2,6,1,1,1,2,8,6,3,1
46,1,1,1,1,0,0,2,8,6,1,0
51,3,1,6,1,2,1,2,8,6,1,1
46,3,1,6,1,2,1,2,8,6,1,1
50,3,1,6,1,1,2,2,8,6,2,1
46,10,1,6,1,2,1,2,8,6,1,0
58,7,3,2,1,1,1,2,8,6,2,1
31,3,2,6,1,1,1,2,8,6,3,1
42,3,3,6,1,2,1,2,8,6,1,0
31,3,2,6,1,2,1,2,8,7,1,0
36,1,2,6,1,0,0,2,8,7,3,0
59,7,1,0,1,1,1,2,8,7,1,0
48,8,1,6,0,2,1,2,8,7,2,0
45,2,1,2,1,2,1,2,8,7,2,0
28,12,2,0,1,2,1,1,8,7,1,0
27,12,2,6,1,2,1,2,8,7,1,0
25,12,2,0,0,2,1,2,8,7,1,0
25,12,2,0,0,1,1,2,8,7,1,0
25,12,2,0,0,2,1,2,8,7,2,0
25,12,2,0,0,2,1,2,8,7,2,0
25,12,2,0,0,2,1,2,8,7,2,0
24,12,2,2,1,1,1,2,8,7,2,0
24,12,2,2,1,2,1,1,8,7,1,0
33,3,1,2,1,1,1,2,8,7,3,1
43,6,2,5,1,1,1,2,8,7,1,0
26,12,2,2,1,1,1,2,8,7,1,0
55,11,3,4,1,2,1,2,8,7,1,1
26,12,2,6,1,1,2,2,8,7,1,1
62,7,1,5,1,2,2,2,8,7,2,1
44,3,1,2,1,1,1,2,8,7,1,0
34,6,1,6,1,2,1,2,8,7,1,0
28,12,2,5,1,1,1,2,8,7,1,0
44,8,1,0,1,2,1,2,8,7,1,0
26,12,2,2,1,2,1,2,8,7,2,1
72,0,1,0,1,2,2,2,8,7,2,1
45,6,1,2,1,2,1,2,8,7,1,0
30,12,1,6,1,1,1,2,8,3,3,1
51,6,1,5,1,2,1,2,8,3,2,0
40,6,1,2,1,2,1,2,8,3,2,0
26,10,2,6,1,2,1,2,8,3,2,0
40,6,1,2,1,1,1,2,8,3,1,0
73,7,1,6,1,1,1,1,8,3,1,0
36,3,1,2,1,1,1,2,8,3,1,0
73,7,1,1,1,0,0,2,8,3,2,1
38,6,1,5,1,0,0,1,8,3,3,1
36,6,2,5,1,2,1,2,8,3,2,0
73,7,3,2,1,2,1,2,8,3,1,0
40,6,1,2,1,2,1,2,8,3,1,0
30,12,1,6,1,2,1,2,8,3,3,1
29,3,2,6,1,2,2,2,8,3,1,0
53,3,1,6,1,2,1,2,8,3,2,0
53,3,1,6,1,2,1,2,8,3,2,1
38,3,1,2,1,2,1,2,8,3,2,0
38,3,1,2,1,2,1,2,8,3,2,1
33,10,1,6,1,2,1,2,8,3,1,0
31,8,1,6,1,2,2,2,8,3,1,1
59,10,1,6,1,2,1,1,8,3,1,0
63,7,1,6,1,2,1,2,8,3,2,0
34,3,1,6,1,2,1,2,8,3,1,0
31,8,1,6,1,2,1,2,8,3,1,0
53,3,1,6,0,2,1,2,9,4,1,0
32,3,2,6,1,2,2,2,9,4,1,0
52,3,1,0,1,1,1,1,9,4,1,0
39,11,1,3,1,2,1,2,9,4,3,1
32,3,2,6,1,2,1,2,9,4,1,0
36,3,1,6,1,2,2,2,9,4,1,0
52,3,1,0,1,1,1,1,9,4,2,0
35,11,1,2,1,1,1,2,9,4,1,0
48,6,1,4,1,1,1,2,9,4,2,0
27,8,2,6,1,2,1,2,9,4,3,0
38,3,2,6,1,2,2,2,9,4,1,0
38,3,2,6,1,2,1,1,9,4,1,0
28,8,2,6,1,2,1,2,9,4,1,0
28,8,2,6,1,2,1,2,9,4,1,0
51,5,1,5,1,2,1,2,9,4,1,0
52,6,1,5,1,2,2,2,9,4,1,0
33,3,1,2,1,2,1,2,9,4,1,1
54,3,1,0,1,2,1,2,9,4,1,1
79,7,1,4,1,1,1,2,9,4,2,1
39,11,1,3,1,2,1,2,9,4,1,1
39,11,1,3,1,1,1,2,9,4,2,0
45,3,1,6,1,0,0,2,9,4,2,0
19,12,2,4,1,2,1,2,9,5,2,0
37,3,1,6,1,2,1,2,9,5,1,1
34,6,1,5,1,2,1,2,9,5,1,1
60,3,1,5,1,2,2,1,9,5,1,0
40,9,1,6,1,2,2,2,9,5,1,0
34,6,1,5,1,2,2,2,9,5,1,1
60,9,1,3,1,2,1,2,9,6,3,0
18,12,2,0,1,1,1,2,9,6,3,1
18,12,2,0,1,2,1,2,9,6,1,0
25,3,2,6,1,2,1,2,9,6,3,0
26,3,2,6,1,2,1,1,9,6,3,1
72,7,1,0,1,1,1,2,9,6,1,0
60,8,1,6,1,2,2,1,9,6,1,0
32,3,1,6,1,1,1,2,9,6,2,1
46,6,1,5,1,2,2,2,9,6,2,0
60,7,1,5,1,2,1,2,9,6,2,0
60,7,1,5,1,2,1,2,9,6,3,1
44,3,1,6,1,2,1,2,9,6,1,1
44,3,1,6,1,2,1,2,9,6,3,0
63,0,1,0,1,2,1,2,9,6,2,0
40,0,2,0,1,1,1,2,9,6,2,1
43,6,1,2,1,2,1,2,9,6,1,0
43,6,1,2,1,2,2,2,9,6,3,0
26,12,2,0,1,1,1,2,9,6,2,0
26,12,2,0,1,2,2,2,9,6,3,1
18,12,2,0,1,0,0,2,9,6,1,0
71,7,1,1,1,2,1,1,9,6,1,0
35,2,3,2,1,2,1,2,9,7,1,0
35,3,1,6,1,2,2,2,9,7,1,0
61,7,1,4,1,2,2,2,9,7,1,0
59,8,1,6,1,2,1,2,9,7,3,1
38,6,1,5,1,2,1,2,9,7,1,0
51,6,1,5,1,1,2,2,9,7,1,1
53,6,1,5,1,2,2,2,9,7,2,1
26,8,2,6,1,1,1,2,9,7,1,0
41,8,1,3,1,1,1,2,9,7,1,0
53,6,1,5,1,2,1,1,9,7,1,0
83,7,1,0,1,2,1,2,9,7,1,0
45,3,2,2,1,1,1,2,9,7,1,0
40,3,3,2,1,2,1,1,9,7,1,0
32,3,1,6,1,2,1,2,9,7,1,0
50,3,1,2,1,2,2,2,9,7,1,0
76,8,1,0,1,1,1,2,9,7,1,0
76,8,1,0,1,1,1,2,9,7,1,1
39,5,1,4,1,2,1,2,9,7,3,1
72,7,1,1,1,1,1,2,9,7,3,1
18,12,2,0,1,2,1,2,9,7,1,1
31,3,2,6,1,1,1,2,9,7,1,0
28,12,2,2,1,1,1,2,9,7,1,1
71,7,1,5,1,1,1,2,9,7,1,0
63,8,1,0,1,2,1,2,9,7,2,0
50,3,1,2,1,2,1,2,9,7,1,1
39,6,1,4,1,1,1,2,9,7,2,0
46,3,1,2,1,2,2,2,9,7,1,0
55,3,2,6,1,2,1,2,9,7,1,0
47,3,1,6,1,1,1,2,9,7,2,0
31,3,2,6,1,2,1,2,9,7,1,0
54,3,1,6,1,1,2,2,9,7,1,0
28,3,1,6,1,2,2,2,9,3,2,0
45,1,2,1,1,1,1,1,9,3,1,1
59,3,1,0,1,2,2,2,9,3,3,1
61,7,1,6,1,1,1,2,9,3,3,1
59,3,1,0,1,1,2,2,9,3,2,1
45,1,2,1,1,2,1,2,9,3,1,1
41,3,1,6,1,2,1,2,9,3,1,0
30,8,1,6,1,2,1,1,9,3,2,0
48,6,1,5,1,2,1,2,9,3,1,0
41,3,1,6,1,1,1,2,9,3,1,0
54,6,1,5,1,1,1,2,9,3,1,0
54,6,1,5,1,2,1,1,9,3,1,0
25,5,2,4,1,1,1,2,9,3,2,0
28,6,1,2,1,2,1,2,9,3,3,0
41,3,1,6,1,2,1,2,9,3,1,0
52,6,1,5,1,2,2,2,9,3,2,1
45,3,1,6,1,1,1,2,9,3,1,0
45,3,1,6,1,1,1,2,9,3,1,1
61,7,1,6,1,1,1,1,9,3,1,0
25,10,2,6,1,2,1,2,9,3,1,0
45,3,1,6,1,1,1,2,9,3,3,1
28,2,2,6,1,2,1,2,9,3,1,0
41,3,1,6,1,1,1,2,9,3,2,1
46,5,1,5,1,1,1,2,9,3,1,0
39,3,1,6,1,1,1,2,9,3,1,0
30,3,2,6,1,1,1,2,9,3,1,1
68,7,1,1,1,1,1,1,9,4,2,0
30,10,2,6,1,2,1,2,9,4,1,1
43,6,1,5,1,1,1,2,9,4,1,1
49,3,1,2,1,1,1,2,9,4,3,1
71,7,1,1,1,2,1,2,9,4,1,1
66,8,3,6,1,1,1,2,9,4,3,1
76,7,3,1,1,1,1,2,9,4,1,0
39,10,3,2,1,1,1,2,9,4,3,1
30,10,2,6,1,1,1,2,9,4,1,1
29,10,2,6,1,2,1,2,9,4,1,1
63,7,1,0,1,2,2,2,9,4,2,0
43,6,1,2,1,2,1,2,9,4,3,1
75,7,1,0,1,1,1,2,9,4,2,1
24,12,2,4,1,0,0,2,9,4,1,1
71,7,1,1,1,1,1,2,9,4,1,0
